order_id,product_name,product_category
0693c696-1c3e-400b-ad96-a7ec343c9ae9,Ground Coffee,Supermarket
503d7161-0fd1-4bd5-b036-d9009ad801e2,Frozen Peas,Supermarket
187956da-5f24-4fab-bbbb-7d30025f9b6b,Oat Milk,Supermarket
db31c587-c0d1-438f-927c-7ff456ceb7b3,String Cheese,Supermarket
656586a2-fd7b-4db8-864c-d89513a3f5ea,Tomato Soup,Supermarket
1aca41a2-5fb9-4898-b39f-01cf1dd10f35,Samsung QLED TV,Electronics
9b8e7486-880c-4423-b8f3-10c32ba34f2f,Frozen Edamame,Supermarket
4356c900-f1a7-40b4-ba53-b01f0dad2623,Maple Syrup,Supermarket
2e9457e9-41b6-448e-9d99-d069a84648ac,Asus ROG Gaming Laptop,Electronics
5833dc19-bb45-47ce-a8b6-c4f984161418,Spaghetti,Supermarket
e751c7d8-d27a-47c4-8816-54df50e07b84,Chicken Breast,Supermarket
89b56c82-196b-410c-9734-1e86464831fe,NVIDIA GeForce RTX 3060,Electronics
d99a5a9f-02ed-4639-af75-5f3404bd0feb,Chicken Breast,Supermarket
d7f690a0-c1c2-4b36-b05f-2b7e641ea1ac,Whole Milk,Supermarket
a5087841-a44a-4ba8-95a7-c50de7a7d22e,Spaghetti,Supermarket
fc1a9a63-238c-4781-8324-a4b81eb2cac9,Samsung Galaxy S21,Electronics
0d1d5b95-2248-41ff-9486-c49dc972d44d,Protein Bars,Supermarket
d757ed20-056d-4d95-9f33-cb8c6137344e,Whole Wheat Tortillas,Supermarket
eb8e7b71-68f1-477f-b24a-e85b60accf93,Whole Milk,Supermarket
7912db94-4efd-4ddf-bfdb-d39b94940b73,Frozen Waffles,Supermarket
4d12bbc4-b3c4-4c88-9f91-b8dcf633cfe5,Organic Baby Carrots,Supermarket
997cc894-d6af-4d45-bdd9-6aa84ee0c2ff,Macaroni,Supermarket
ffad2af3-5148-4b38-a014-d0aeab5aad16,Bose QuietComfort Earbuds,Electronics
59689202-cb0b-4ed8-a1e2-a3e690c2de75,Corn Tortillas,Supermarket
b85afea2-f095-4daf-92d4-ed77d3a666af,Logitech Mouse,Electronics
208447f7-6bf4-4fcf-a117-7090953f26a3,Garlic,Supermarket
1507251c-bc01-48ea-afb0-114fdc05f830,Almond Butter,Supermarket
c581d40e-7b40-4f72-be3d-bf8d88114fa3,Potato Chips,Supermarket
8c6c1611-5176-4562-a6dc-d8f72b38ac7f,Baking Powder,Supermarket
449f1aff-426e-4501-8de1-33567c074eaf,Canned Tuna,Supermarket
beff25f0-6455-40e2-97de-6b6596fb2e4b,Frozen Peas,Supermarket
8fea0e37-d4b3-482d-bfd8-6363dc392206,Frozen Mozzarella,Supermarket
cde8b2df-de90-498f-8697-1f22b98559ec,Almond Butter,Supermarket
44f7f24f-e437-4337-bc74-6239d2c82878,Broccoli,Supermarket
9a6835aa-d34a-41ff-bb87-48a881fb667b,Uncured Bacon,Supermarket
96c34065-47f0-4266-8a01-f57794fc0cf4,Pickles,Supermarket
48ab2662-50ba-463e-8a2a-682898d84fec,Cheese Sticks,Supermarket
b45a1668-f27d-4d00-b8d2-f29904e4bb98,Frozen French Fries,Supermarket
82111392-4ccf-43a7-9241-2016325323de,Nintendo Switch,Electronics
1480f480-d3a8-4745-9522-6e28568b7488,Orange Juice,Supermarket
d5f815e2-88b4-4ea0-8f14-89a6e9cdae19,Oat Milk,Supermarket
3df0f8cb-4dc5-4966-ab90-03c3808456d5,Cheese Sticks,Supermarket
8c15c09e-4465-4e14-b00a-1e78b2430e72,Sliced Turkey,Supermarket
3077925f-6a4d-4026-9360-483d20ce3c7c,Garmin Forerunner,Electronics
eeb44620-370c-499d-9c65-c04312b3fe62,Croutons,Supermarket
4827d457-999a-42c5-a029-4b66bb7a3c2f,Google Chromecast,Electronics
4eb69729-d0f2-47ed-b911-3607d1934af5,Canned Chickpeas,Supermarket
50c546e8-5cdc-4104-bac4-49e2f9efa5b9,Cheese Sticks,Supermarket
48cd0052-855c-42e4-b790-d82c2302db83,Pancetta,Supermarket
431c14e1-2336-46b1-8343-13c9b58d8e5c,Dell XPS 13,Electronics
a3799c4e-fac4-4cf9-b872-024f276d2fb8,Almond Butter,Supermarket
4e899cce-1510-4350-b098-422eff8e87b7,Bose QuietComfort Earbuds,Electronics
0ede35a5-0461-42af-ad06-924578b2bd34,Tomato Soup,Supermarket
07e949a2-4917-4ba2-a648-90510bbbab2f,Frozen Ravioli,Supermarket
7f4d8b8f-a8d1-4b52-8deb-a01008d98640,Sony PlayStation 5,Electronics
b129f1fd-0d84-412b-b987-13da41df14f6,Chocolate Milk,Supermarket
c91d23a7-840b-4f65-b6cf-f0296e11c322,Hummus,Supermarket
0c8aee22-33ce-4c52-b151-3eeed0cb0047,String Cheese,Supermarket
2d767bb1-653c-4b17-8574-52e44bbbacd5,Italian Sausage,Supermarket
e2bfc6c4-7f11-49af-916e-7fbbabeab075,Fitbit Charge 5,Electronics
63d5d66e-0ea1-4fe0-b7cd-b137d6b8b438,Butter,Supermarket
9b3af727-c9b3-4137-b082-8efa96d2c9e8,Chocolate Milk,Supermarket
3cf4a27b-92a2-4da6-86ec-9cd35aee56e2,Greek Yogurt,Supermarket
70c3b571-3188-4095-b62f-f8418061e4b3,DJI Mini Drone,Electronics
67d9f9d0-5611-4386-b56b-50b3ce9262ca,Rice Cakes,Supermarket
aa8dc491-f909-47ba-99bf-0fa6723a173d,GoPro Hero 9,Electronics
84486b9c-523b-4c9e-b17f-b0c22e2f78ab,Corn Tortillas,Supermarket
68248f5b-2838-426d-951e-867a260fb0f3,Whole Wheat Tortillas,Supermarket
c07bbd53-89a3-4c01-9b9d-729d30553e52,Granola Bars,Supermarket
caf22b4b-c4ee-4901-846d-87864498c3ff,Apples,Supermarket
86836e54-186b-4b79-b60e-33fa638ab2bc,Frozen Peas,Supermarket
69dc1d98-895d-440b-9859-a25c85f32dce,Potato Chips,Supermarket
a3619810-cab6-4025-8f40-b9ae3c23c88b,Maple Syrup,Supermarket
bba5cfa7-6acc-4405-9903-c4b08c799af2,Apple Sauce,Supermarket
ac842414-c444-419c-bce9-5d307c0e27fe,Frozen Broccoli,Supermarket
424264f6-005b-487a-8cae-594fcae29a97,Cereal Bars,Supermarket
660a4d65-1f90-498b-9e22-dfcf26fa6440,Frozen Pizza,Supermarket
17587d03-0a6d-4e0b-ad8b-ae0b40fb50a8,Sliced Turkey,Supermarket
4b046f63-3960-46f5-8fc1-9bc56ec0cebc,Panasonic Lumix Camera,Electronics
cbade630-ca3b-4060-9eb4-1defeb5d9ccf,Pancake Mix,Supermarket
22f3d0e7-bcf5-4a08-ada5-cc339041597d,Bagged Spinach,Supermarket
1564327c-7e23-41f8-95cc-3d3311564f9d,Red Onions,Supermarket
d3be746f-f966-4045-967a-edd9f3991b82,Chocolate Milk,Supermarket
7aed76aa-57d3-4e37-9690-4d2675751166,Hot Dog Buns,Supermarket
542d6e94-62af-4f53-a7d7-39245463507b,Italian Sausage,Supermarket
82f019ee-54ae-4a10-87a4-0be389b5dd6d,Cooking Spray,Supermarket
981feeeb-cb96-4825-bd39-e8cb729b128a,Nest Thermostat,Electronics
db483546-f59b-4146-8368-2ac58b9bfe13,Flour,Supermarket
5a759324-35af-4dff-ac20-b5717c146bf4,Pickles,Supermarket
ec51490a-e41a-48aa-bc2b-7a21c81b9e55,Peanut Butter,Supermarket
a8cce1ba-bd04-4af3-8bb2-c0f4490efcce,Shredded Carrots,Supermarket
ecf5b943-0a85-4b95-acb8-ddad1138c0ee,Frozen Pizza,Supermarket
080cc875-d832-423b-91f8-0c7277d5738f,Rice Pudding,Supermarket
ea4fe994-3591-4713-a285-f28a16a5dbcc,Canned Tuna,Supermarket
9ffba224-2089-4560-a0e5-f878b4af9843,Apples,Supermarket
b5858d77-9959-4a52-bee7-d7c4204f19fa,Beef Patties,Supermarket
29e366d7-f70d-495f-a4d9-d89bddcf35cb,Mozzarella Sticks,Supermarket
2dcdb4ab-5758-45d9-a55e-cd95e42fb584,Ground Beef,Supermarket
bdda1fe7-163d-4fb3-86d2-3a1b99cd5ed2,Frozen Peas,Supermarket
cc55f47d-598b-4cfb-83c0-61c89af6b1fe,Bagged Spinach,Supermarket
0757d853-9277-4fe2-8ec2-4debd11d16d2,Olive Oil,Supermarket
e65612bf-5cbd-4bc3-832d-8a0f91bfd26e,Turkey Burgers,Supermarket
5812cdc2-2279-4abb-b698-c60364b68126,Macaroni,Supermarket
a96011d2-78e1-4e56-bab1-cb4a0d418505,Rice Pudding,Supermarket
1dbca1d3-dc76-4c2a-8e36-62288d137d12,Avocado,Supermarket
076c02ae-9f33-4765-b301-91a68ed884f6,Chicken Breast,Supermarket
43af631c-0503-4194-92c2-f5c0b20def66,Baking Soda,Supermarket
572bee3d-f7bc-4d05-9a67-dcd70372c20a,Uncured Bacon,Supermarket
1cfce608-82f0-41ea-b45e-32b4103a8df3,Basil Pesto,Supermarket
ec85752d-88e6-4283-b1eb-290af33553c1,Whole Wheat Bread,Supermarket
9fbd7040-989b-449f-abea-a088c128bcc0,Google Chromecast,Electronics
fd86cbde-ee0a-4d7f-a884-c9d423c22090,Chia Seeds,Supermarket
718ec610-90c2-4909-a674-b375444c03fb,Pita Bread,Supermarket
0c841502-031b-45b4-9e7b-93f858b17dc9,Tortilla Chips,Supermarket
f14a8d32-53c8-4910-9e9b-7c4afe142384,Frozen Berries,Supermarket
c784cfa8-aa75-4a62-bebe-86fa6d45c3f7,Rice Pudding,Supermarket
913a5bea-02f8-43f5-87c5-9558fa3a9663,Garlic,Supermarket
cf7650ac-76e3-48a9-af83-830b5299532d,Olive Oil,Supermarket
ced86569-334a-454f-ab55-24d1a1d1c7cb,Frozen Shrimp,Supermarket
47ac7f30-1a94-484b-9576-ba13fd171a33,Ground Coffee,Supermarket
1e92129d-41f3-4409-a0f2-01222b191e30,Bagged Spinach,Supermarket
c6bd6de2-3f3b-4306-9f8a-a3df2e628641,Turkey Burgers,Supermarket
6bd04add-c743-41f5-b9df-3245be23c2cd,Canned Tuna,Supermarket
f2c59a3b-46de-4ff5-811f-95d022fdf767,Canned Chickpeas,Supermarket
05a456ee-8e45-4c63-bc58-887a8af66526,Salted Butter,Supermarket
976f5868-4cf1-48e2-bd1b-4f95e05c3593,Frozen Vegetables,Supermarket
c2bd3e8b-b450-4e1b-9d82-008264d20a05,Uncured Bacon,Supermarket
1adaeb8c-d5dc-4194-9f8f-d884648849a6,Bell Peppers,Supermarket
90b229ae-af3c-4414-bd5c-bd7cbd2752e7,Salmon Filets,Supermarket
5a911c62-dc0a-4766-993e-488753175abe,Almond Butter,Supermarket
86f40adf-1df4-4db8-a296-680236d85b18,Frozen Berries,Supermarket
cf448248-933a-4b5e-aba7-88a93a34b1d3,Turkey Burgers,Supermarket
20698293-8399-4fda-af1e-b61a9ebb8a0a,Uncured Bacon,Supermarket
f985c68e-857c-432a-a6e7-f5249974dc99,Baking Soda,Supermarket
b74826ba-61f6-4e77-b50e-16c17e40a304,Chicken Breast,Supermarket
10044d93-414b-4394-b146-9c184357aaa2,Frozen Ravioli,Supermarket
4d351e64-4551-484a-bccc-1b85427053cd,Romaine Lettuce,Supermarket
1d0d81fe-0607-4504-8cbe-ae467f629dde,Beats Studio Pro Headphone,Electronics
820d5297-01ef-40c8-ace2-e225306751a7,Whole Wheat Bread,Supermarket
794e49bb-9656-40e7-9178-5379863d96c8,Beats Studio Pro Headphone,Electronics
13eadfe4-1e57-4abe-b7a0-97807c678374,Sourdough Bread,Supermarket
dae5a728-fb2d-4f29-bb34-8b1818f46287,Ranch Dressing,Supermarket
dae7a0a9-008f-471a-9932-9f34f6060c5e,Protein Bars,Supermarket
211e9c23-773b-4d62-9f16-8514902fa1a6,Instant Noodles,Supermarket
5f9e8960-7792-45e9-8852-d4d900864ab6,Pita Bread,Supermarket
ec58efb2-fb01-49b2-ae82-4ff7f073e464,Sony WH-1000XM4 Headphones,Electronics
16195ca2-121d-42e0-ba96-9e5589db8b90,Google Chromecast,Electronics
416cad9c-42ba-4e86-bfdf-dfb97e36d5b8,Pumpkin Puree,Supermarket
c5be6c4f-7b0c-4749-9387-7b3dc8ccec82,Ketchup,Supermarket
98784901-9b2d-406a-81a1-a9d144e673bf,Salted Butter,Supermarket
97365da9-21d4-40d0-a54e-b1d0e6129815,Rice Pudding,Supermarket
3702df3c-f490-4e90-bf6b-c3ad81a6f34e,Bose QuietComfort Earbuds,Electronics
c64d7e41-f99f-4ac2-aff2-50f6880e67f9,Pancake Mix,Supermarket
49ab6fad-01e8-4bb4-b4c3-07909266e4b1,Pickles,Supermarket
06b72cf5-4b2b-4ab4-a12d-836193fb83f0,Uncured Bacon,Supermarket
dc3f0501-e1c3-4c2f-be91-8ec8c94d2e3d,Salted Butter,Supermarket
b5bb8d0c-71e5-450a-b658-82d59c234713,Hot Dog Buns,Supermarket
f364abef-d887-4dce-91a4-32b0e78c67eb,Instant Noodles,Supermarket
4e2ad1ff-e31e-4e71-849b-efbb10d96275,Spaghetti,Supermarket
f36bef87-3d2d-4069-8cbd-f9ad61d6c7ec,Asus ROG Gaming Laptop,Electronics
b93bf15c-b4ab-4011-87fb-f13abe73d7b4,Orange Juice,Supermarket
17d214af-f026-49bd-8f99-3b6747b4a065,JBL Flip Speaker,Electronics
c9123e99-8a32-4d29-a143-fd22cce1d188,Pumpkin Puree,Supermarket
9e1f2717-b2cc-4d6e-80c8-b78d4fd3589a,Whipped Cream,Supermarket
27f08450-9337-4cf0-a13f-baa4974427dc,Macaroni,Supermarket
de999140-dc46-4f23-8b6f-cee65133c02e,Baby Spinach,Supermarket
a960721e-972a-4cf4-8749-960f588247df,Sourdough Bread,Supermarket
e7f252c6-d10a-4101-b147-b8921737af07,Microsoft Surface Pro,Electronics
ad3d1715-f112-4e93-889e-63673ebff90d,JBL Flip Speaker,Electronics
97224648-385b-447f-8676-ca21bf20ad0d,Garlic Bread,Supermarket
a8d694b0-1d24-4331-92e2-512ab42b10cd,Salmon Filets,Supermarket
ced7afe1-b366-4b47-8ec3-a204b4e83b82,Baking Powder,Supermarket
d0e335ac-e720-4222-a3d8-ca0c3bd9e92f,Potato Wedges,Supermarket
2a113f8b-395a-4337-b622-27338aeb73bb,Vegetable Stock,Supermarket
c1ed403b-da93-47e8-8943-256679232c1e,Sony WH-1000XM4 Headphones,Electronics
69c35576-3dff-497c-9303-8a3277bb13eb,Frozen Ravioli,Supermarket
e1e63a75-4898-44e0-bae3-b7949755b6ae,Turkey Burgers,Supermarket
25416901-33bd-477d-b036-44348c15adf4,Chocolate Chip Cookies,Supermarket
66b6ad19-283a-4fcc-8476-29edf1e1d8e0,Pasta,Supermarket
84380c43-51c9-41ca-9eec-37b03ee2e0b1,Italian Sausage,Supermarket
9c79fa3a-e232-4420-b608-ca1bfb73c4ae,HP Envy Printer,Electronics
64332135-4312-424a-ae0f-16f0e7ede3bf,Cheddar Cheese,Supermarket
7bef39b1-8df1-4f57-af53-e7c6dfe078b4,Sourdough Bread,Supermarket
059b58ab-78d5-460c-8195-5fb9d781ba21,Spaghetti,Supermarket
3b912e07-fb64-439e-b14d-85482b22ec0b,Ranch Dressing,Supermarket
96212882-c8fd-4202-b733-d0e17da2ae78,Red Onions,Supermarket
fe4a2e4d-3eca-430d-930c-fcb0651a24e9,Pancetta,Supermarket
1fc01216-bfa1-4920-9f0c-fce56516c9e0,Fitbit Charge 5,Electronics
34d78dea-26bf-4d65-838a-ca8c7c22c60a,Nintendo Switch,Electronics
ec551329-1a07-453d-a415-3462672c6e40,Garlic Bread,Supermarket
a45a48ff-0f25-43b6-b994-dd2f21cdcf4d,Frozen Edamame,Supermarket
cf3d8e46-cb56-4928-8550-5ec856e37bae,Orange Juice,Supermarket
dd023695-a2a7-46d0-9f67-70661e43a6ee,Beef Jerky,Supermarket
7051924c-cb98-47ba-9aa4-d4fe9ce4c129,Tortilla Chips,Supermarket
02202dc8-99e9-4a8a-912d-887b5592760a,Canned Chickpeas,Supermarket
96ff4c29-90a4-4577-b08b-b91f4db46d33,Vegetable Stock,Supermarket
43d4b47a-3266-40c3-8792-5ac15bf3eee4,Ground Coffee,Supermarket
cfe09b12-5ce5-4ac5-a5da-f1bc29f5b458,Spices Assortment,Supermarket
48572176-6b36-46ba-8207-cee193d834de,Cottage Cheese,Supermarket
02ba86f0-c0a4-427d-9ccd-e53a0b0e8ce5,Chia Seeds,Supermarket
4a8c2151-6b24-472c-a5bd-93b7bd986ddf,Beef Jerky,Supermarket
79c9896a-7aa1-419d-ad22-cbb1aecd505c,Baking Powder,Supermarket
b192aab4-5bae-46ed-8185-64f9a7604c9c,Dell XPS 13,Electronics
93ac0ed5-bc0a-450e-8317-2cf3bf503d89,Nintendo Switch,Electronics
624a7f49-e232-4206-8179-81cfdf92af97,Whipped Cream,Supermarket
e9fd1300-5ed8-41eb-8889-dcbaa52925b7,Frozen Chicken Nuggets,Supermarket
ac830fa0-964a-4bca-bd1f-891caad3a84a,Trail Mix,Supermarket
09e0138c-f520-44ea-aed2-700fc88aeaf5,Beats Studio Pro Headphone,Electronics
55b8e645-0a4b-4aea-a4d8-83988ed4bc59,Tomato Soup,Supermarket
84a7f8e3-55ba-48e4-93a1-3dc619a48362,Baking Powder,Supermarket
46fd6799-e650-44c4-a6a5-7768d117142e,Instant Noodles,Supermarket
7198af33-6ac6-4545-b5db-d77e9b309e5c,Flour,Supermarket
fde82cb0-15be-4dd1-aeaf-013b6a320325,Baby Spinach,Supermarket
261ec3ae-a0c1-4815-93e1-848c1b469282,Frozen Mixed Berries,Supermarket
359d25fd-518f-48c4-8f21-78da785dfeec,Tortilla Chips,Supermarket
216c438e-7211-4782-ae1c-2fccfb43c363,GoPro Hero 9,Electronics
77079caa-dd5c-493d-866a-bfec87c0f8ce,Beats Studio Pro Headphone,Electronics
bd16a14f-5309-4101-9233-a61b096f5572,Macaroni,Supermarket
f8a0bafa-11a4-46d9-b4ee-518b6d900087,Coconut Water,Supermarket
4beb8573-09ad-4579-a3e3-c2605c5311eb,Hot Dog Buns,Supermarket
45a2989c-0cf3-481c-9ce7-cbd81e1e27d1,Ground Beef,Supermarket
471baff2-b9cb-4fff-9b08-3ffdf521e18b,Orange Juice,Supermarket
568eb916-af52-4fa4-a409-85fc455b4bc1,Frozen Pizza,Supermarket
08cfd2d6-f8dd-47d1-8fa7-0fcdf3a5a14d,Frozen Berries,Supermarket
304f3d20-4780-475a-aca3-737664a6cc45,Kindle Paperwhite,Electronics
a48686f4-b545-4816-8b07-03f06e8df7c0,Sourdough Bread,Supermarket
14ed0b9d-757f-4882-8b7b-c0b8f9f87c9d,Soy Sauce,Supermarket
10d4f25a-4f84-4980-96ec-08e66eaf812e,Samsung Galaxy S21,Electronics
a834e095-1fd0-4e04-aa1f-4a91bb8efdf9,Kindle Paperwhite,Electronics
65767996-d6f9-4640-9f4a-053dd6d90801,HP Envy Printer,Electronics
340ab83d-249c-4a29-a0d8-b45b58df443e,Beef Patties,Supermarket
9f88174c-bd9a-4967-97d7-b0e85a539573,Cottage Cheese,Supermarket
2aea09b0-ed3c-44a9-a690-4751cc0622ab,Granola Bars,Supermarket
1c9447b5-9579-47d5-9372-4049bfab35ba,Canned Chickpeas,Supermarket
f073b75c-dab1-4841-ac84-7f538af88cf8,Ground Coffee,Supermarket
cdf3bb05-1942-4826-b977-7be96085c240,Cooking Spray,Supermarket
6cda61cf-8c97-4818-8d94-6d7fc90b7d27,Bose QuietComfort Earbuds,Electronics
3cceb05a-358d-4cf2-876f-735fdd7a5341,Salsa,Supermarket
18d4d5f3-1954-42f9-b2bd-bdbaff9266a1,Frozen Waffles,Supermarket
2f7cbda8-793a-4a1d-bb66-3a514bee5dc4,Sourdough Bread,Supermarket
77227b79-3bf2-4cc0-b3c1-70d802473f80,Protein Bars,Supermarket
167b73cb-fa60-4765-846f-114378e68433,Romaine Lettuce,Supermarket
8afcd1d6-5631-42f6-bdc8-ecd8d4c73538,Frozen Shrimp,Supermarket
c4b3126b-d5e0-414b-a8ec-77ac83db9b64,Chicken Thighs,Supermarket
1f85997b-9f4a-4d9f-a872-2ba01fbcea8f,GoPro Hero 9,Electronics
5a012b1a-f542-4cfc-ac5a-94b9f3a245ae,Salted Butter,Supermarket
f2931dcc-88ea-42f7-be65-8921f32ce533,Bagged Spinach,Supermarket
d2692d4e-f2ca-4b6c-94fb-3cee2c7231e4,Granola Bars,Supermarket
d8d07312-3d3e-4e2e-b8b4-5c7d105c808d,Cheddar Cheese,Supermarket
18e52d28-27f4-4aea-a493-330cc8c15386,Shredded Cheese,Supermarket
82094def-4072-4bc3-9330-8b0c943c9b43,Red Grapes,Supermarket
db23ac4c-489d-4291-872d-f768cb3671b6,Google Chromecast,Electronics
2ead8940-b4a9-4e49-b69f-365704eb3228,Baking Soda,Supermarket
69149f45-c402-4038-b650-730c6dae30bf,Organic Baby Carrots,Supermarket
ef8ff86d-25b6-4f79-a32f-4dbaaa45f7c1,Olive Oil,Supermarket
46c2b3c1-94b6-4f09-8e93-d24bc44190f7,DJI Mini Drone,Electronics
f2ce7d72-a1d0-41f9-84b7-dd1bb52c7ad5,Amazon Echo Dot,Electronics
169754b4-756f-40ea-a4fe-f9c7f600a499,Whole Wheat Bread,Supermarket
19f5db4a-c330-48fe-ad5d-5aeb56734376,Chicken Wings,Supermarket
4485749d-df77-4a5d-8573-6c537013b1a7,Pickles,Supermarket
b8d5053f-18cf-4409-9408-c4ae9e1f2774,Sony WH-1000XM4 Headphones,Electronics
f296e083-eb48-4480-a023-00d779837b15,JBL Flip Speaker,Electronics
e51ca80f-6823-442d-a926-d85437a0e388,Frozen Shrimp,Supermarket
70be45a5-3e46-4741-80b0-98778b41a21c,Salmon Filets,Supermarket
9086683b-7d72-497e-8358-9d6f06603707,Organic Bananas,Supermarket
0fe2dec0-a44e-4208-9b32-e4c81f78498a,Whole Milk,Supermarket
9d9fdbd2-7ed1-432a-b411-f80c5e99310e,Frozen Berries,Supermarket
6b395305-8284-4afe-b65b-54ff44567820,Garlic Bread,Supermarket
14c67946-95a5-40f0-b4e8-ea3b2c49f4a2,Hummus,Supermarket
366c97d6-68f0-4c80-a19b-0504abe7afa7,Apples,Supermarket
d1c5a8f4-c1d3-4662-8da7-357cf959abef,Fitbit Charge 5,Electronics
b2dac840-b952-4689-ad91-39064357745e,Vegetable Stock,Supermarket
64317d87-ae92-486d-a385-9cc6f531eba2,Frozen Mozzarella,Supermarket
761d9586-4a45-48a0-a50e-333a206439b9,Soy Sauce,Supermarket
5244b87a-c23d-4870-86d9-1b9b87a2e2e3,Whole Wheat Tortillas,Supermarket
60f93602-e345-4026-ac86-8c5f48975d81,Apples,Supermarket
be6564e3-f463-42a4-964e-63a3cef649a9,Sweet Potatoes,Supermarket
c8b2e199-f496-4094-ac92-3bdc1f499140,Turkey Burgers,Supermarket
414c77ec-2e56-4ae8-8f03-e8bc78e6446c,Frozen Ravioli,Supermarket
eb574f2e-86e8-453a-bf3e-8b436a6bc3e6,Diced Tomatoes,Supermarket
837d83db-c495-4114-a136-6b749b8b5872,Salted Butter,Supermarket
bfbf084e-f2c5-4084-8011-b4ab8fe7d0ac,Avocado Oil,Supermarket
dcfb3b58-ac62-4192-9378-e7b9a2499982,Dell XPS 13,Electronics
8a327536-7d28-4177-a983-d3c5b881fc75,Greek Yogurt,Supermarket
4bd453d4-80c9-4515-a23c-cc6f2fccc25f,Kellogg's Frosties,Supermarket
3a0c1a87-c17e-42fc-8e5e-ca946300a58a,Organic Baby Carrots,Supermarket
09b47c0b-c2cb-4470-acdc-0e29f57c55b8,Sourdough Bread,Supermarket
354c747e-cf53-4d06-9357-ffe7f221dc3a,Red Onions,Supermarket
d71ffebf-1466-4d82-9387-f6b89f1548ea,Corn Tortillas,Supermarket
e4a7b1f6-0be7-400d-8f1c-07a9232ff68d,Ketchup,Supermarket
0c27560c-991b-477e-9e1d-d4330eed646b,Pancake Mix,Supermarket
0eb16ff0-6167-427b-944d-354cb52303ce,Macaroni,Supermarket
345fcaa6-20fe-40f8-8004-568f1a3576ab,Rice Pudding,Supermarket
8d1d53da-a86f-46f9-904d-95215769e915,Flour,Supermarket
186ff7da-506b-4baa-9d06-f261497e71aa,Italian Sausage,Supermarket
f4d78154-9005-467f-afee-78fcc4c7aba4,Soy Sauce,Supermarket
bd21ac64-cc93-4558-8644-2f45b98dfebb,Uncured Bacon,Supermarket
84dec073-ee91-4428-9e42-808c3ab1b315,Cottage Cheese,Supermarket
2b888c46-6d7e-423b-a419-9479845387c3,Maple Syrup,Supermarket
cad29147-8640-4f06-a0ff-459db8e0ce09,Whole Wheat Bread,Supermarket
b31dc48b-4f1b-453f-8b79-695dc1d0bf77,Apple iPhone 13 Pro,Electronics
38e6ed00-e73a-4182-81f0-462c6571df9e,Brown Rice,Supermarket
75aabac1-dd94-40e9-a57e-f52e9ff30a18,Canned Tuna,Supermarket
f0ef85b4-fc4b-40fe-aa8a-3811520f167c,Red Onions,Supermarket
b1a8d045-3509-4e40-9874-6d8b365fc510,Frozen Vegetables,Supermarket
5a8f3f88-04f3-4d6c-b356-c62d08eb5550,Logitech Mouse,Electronics
77403881-1083-46fc-9182-107b33b873a9,Frozen Waffles,Supermarket
54ba434a-bfed-4529-975e-a29d2a9df704,Chicken Wings,Supermarket
6173b39d-ba7b-455d-823a-e2dca1f62194,DJI Mini Drone,Electronics
f1f0ee03-b4e4-4c34-893e-e73698c1f3ff,Organic Bananas,Supermarket
93991c29-1a2a-47b5-8c13-8f2fc25ea1c5,Frozen Corn,Supermarket
6d70b1dd-be9c-4e31-9c8d-38525948813a,Potato Chips,Supermarket
7d622d16-51d9-4956-817c-3c656f5c8367,Sweet Potatoes,Supermarket
9eef1513-e72b-4ffa-a33e-291b20682c66,Rice Pudding,Supermarket
20fd1daf-0ba8-401a-a939-dc6137fe9cad,Hot Dog Buns,Supermarket
350926dd-e916-4153-9ea1-35e352bcb69f,Broccoli,Supermarket
662ba43d-5e5c-4f04-93a9-cd8215b725bb,Dyson V11 Vacuum,Electronics
9cf20e6f-a30c-4014-94b4-5e43206df7ff,Baking Soda,Supermarket
8d92aab1-fcea-427d-bcee-99b554e02b06,Mustard,Supermarket
de35fde5-7067-45ff-a907-a9bb7948633a,Chocolate Milk,Supermarket
82cd9a0c-9ad9-430a-bce8-0518da7e957b,Vegetable Stock,Supermarket
f426bd3c-e1fc-4560-8579-035d8bf4a53c,Chicken Thighs,Supermarket
f99f9817-c050-4a9b-9f11-369aff22e81e,Chocolate Chip Cookies,Supermarket
57046041-f1ab-47ec-93de-384587e49a9d,Salmon Filets,Supermarket
8f282535-119b-42b5-9fe5-7d6861a93a2f,HP Envy Printer,Electronics
de8641b0-8fac-4267-a2e6-0f1640e6d775,Ground Coffee,Supermarket
5d21ec34-c916-450d-bed3-6bda840eacdd,Oranges,Supermarket
4619e6e1-3740-4ff3-9a50-c06f998aacb7,Eggs,Supermarket
eeeeabc7-b226-494a-99b7-b4d40f02e2a2,Bagged Spinach,Supermarket
c75bf18a-ad44-47bf-a940-3cf2b42a600c,Dell XPS 13,Electronics
dd986cd2-f79d-4154-a330-f6260a53ef7d,Frozen Berries,Supermarket
41c6d03e-def2-4a7f-b843-5035686be348,Tortilla Chips,Supermarket
8921c56b-e1a5-4bc2-9706-1d5407ce27bd,Whipped Cream,Supermarket
4e21678d-91a4-47eb-951e-e55394e07c4e,Sony PlayStation 5,Electronics
cfaf7901-b34e-4e86-bd44-78b20f2510f0,Oat Milk,Supermarket
d8e6698b-1fe6-485d-967d-11ed1b1aed1b,Google Chromecast,Electronics
810c4c97-5492-4f8d-aec5-673b0594d02e,Apple iPad Air,Electronics
0a152d90-1703-4a09-8f3f-febbfa5d8b2a,Brown Rice,Supermarket
