order_id,items_delivered,items_missing,order_amount,missing_flag,revenue_loss,missing_product_id,product_name,product_category,macro_category,product_price,product_position,is_missing_item,price_bin
ad3d1715-f112-4e93-889e-63673ebff90d,6,1,158.82,1,307.07,PWPX0982761091123,JBL Flip Speaker,Electronics,Electronics,307.07,1,1,Premium ($300+)
97224648-385b-447f-8676-ca21bf20ad0d,7,1,302.16,1,11.53,PWPX0982761091067,Garlic Bread,Supermarket,Supermarket,11.53,1,1,Low ($10-25)
a8d694b0-1d24-4331-92e2-512ab42b10cd,10,1,88.66,1,17.21,PWPX0982761091017,Salmon Filets,Supermarket,Supermarket,17.21,1,1,Low ($10-25)
ced7afe1-b366-4b47-8ec3-a204b4e83b82,4,1,346.22,1,17.95,PWPX0982761091082,Baking Powder,Supermarket,Supermarket,17.95,1,1,Low ($10-25)
d0e335ac-e720-4222-a3d8-ca0c3bd9e92f,2,1,136.0,1,14.41,PWPX0982761091075,Potato Wedges,Supermarket,Supermarket,14.41,1,1,Low ($10-25)
2a113f8b-395a-4337-b622-27338aeb73bb,1,1,359.24,1,2.16,PWPX0982761091081,Vegetable Stock,Supermarket,Supermarket,2.16,1,1,Very Low ($0-10)
c1ed403b-da93-47e8-8943-256679232c1e,14,1,327.65,1,246.7,PWPX0982761091114,Sony WH-1000XM4 Headphones,Electronics,Electronics,246.7,1,1,Very High ($100-300)
69c35576-3dff-497c-9303-8a3277bb13eb,1,1,149.73,1,10.96,PWPX0982761091094,Frozen Ravioli,Supermarket,Supermarket,10.96,1,1,Low ($10-25)
e1e63a75-4898-44e0-bae3-b7949755b6ae,18,1,284.69,1,8.48,PWPX0982761091054,Turkey Burgers,Supermarket,Supermarket,8.48,1,1,Very Low ($0-10)
25416901-33bd-477d-b036-44348c15adf4,8,1,167.96,1,10.78,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,Supermarket,10.78,1,1,Low ($10-25)
66b6ad19-283a-4fcc-8476-29edf1e1d8e0,3,1,94.97,1,16.2,PWPX0982761091021,Pasta,Supermarket,Supermarket,16.2,1,1,Low ($10-25)
84380c43-51c9-41ca-9eec-37b03ee2e0b1,5,1,603.04,1,12.71,PWPX0982761091010,Italian Sausage,Supermarket,Supermarket,12.71,1,1,Low ($10-25)
9c79fa3a-e232-4420-b608-ca1bfb73c4ae,19,1,224.89,1,482.13,PWPX0982761091111,HP Envy Printer,Electronics,Electronics,482.13,1,1,Premium ($300+)
64332135-4312-424a-ae0f-16f0e7ede3bf,12,1,271.4,1,12.47,PWPX0982761090987,Cheddar Cheese,Supermarket,Supermarket,12.47,1,1,Low ($10-25)
7bef39b1-8df1-4f57-af53-e7c6dfe078b4,8,1,367.18,1,19.77,PWPX0982761090986,Sourdough Bread,Supermarket,Supermarket,19.77,1,1,Low ($10-25)
059b58ab-78d5-460c-8195-5fb9d781ba21,12,1,199.21,1,18.35,PWPX0982761091028,Spaghetti,Supermarket,Supermarket,18.35,1,1,Low ($10-25)
3b912e07-fb64-439e-b14d-85482b22ec0b,16,1,182.03,1,19.99,PWPX0982761091035,Ranch Dressing,Supermarket,Supermarket,19.99,1,1,Low ($10-25)
96212882-c8fd-4202-b733-d0e17da2ae78,12,1,745.19,1,18.81,PWPX0982761091064,Red Onions,Supermarket,Supermarket,18.81,1,1,Low ($10-25)
fe4a2e4d-3eca-430d-930c-fcb0651a24e9,7,1,248.95,1,10.44,PWPX0982761091084,Pancetta,Supermarket,Supermarket,10.44,1,1,Low ($10-25)
1fc01216-bfa1-4920-9f0c-fce56516c9e0,14,1,356.75,1,310.88,PWPX0982761091118,Fitbit Charge 5,Electronics,Electronics,310.88,1,1,Premium ($300+)
34d78dea-26bf-4d65-838a-ca8c7c22c60a,18,1,416.32,1,725.5,PWPX0982761091125,Nintendo Switch,Electronics,Electronics,725.5,1,1,Premium ($300+)
ec551329-1a07-453d-a415-3462672c6e40,10,1,248.66,1,11.53,PWPX0982761091067,Garlic Bread,Supermarket,Supermarket,11.53,1,1,Low ($10-25)
a45a48ff-0f25-43b6-b994-dd2f21cdcf4d,7,2,288.2,1,26.35,PWPX0982761091088,Frozen Edamame,Supermarket,Supermarket,13.13,1,1,Low ($10-25)
cf3d8e46-cb56-4928-8550-5ec856e37bae,5,1,109.65,1,6.1,PWPX0982761091046,Orange Juice,Supermarket,Supermarket,6.1,1,1,Very Low ($0-10)
dd023695-a2a7-46d0-9f67-70661e43a6ee,12,1,426.67,1,3.78,PWPX0982761091009,Beef Jerky,Supermarket,Supermarket,3.78,1,1,Very Low ($0-10)
7051924c-cb98-47ba-9aa4-d4fe9ce4c129,3,1,361.2,1,12.63,PWPX0982761091070,Tortilla Chips,Supermarket,Supermarket,12.63,1,1,Low ($10-25)
02202dc8-99e9-4a8a-912d-887b5592760a,13,1,789.32,1,16.82,PWPX0982761091079,Canned Chickpeas,Supermarket,Supermarket,16.82,1,1,Low ($10-25)
96ff4c29-90a4-4577-b08b-b91f4db46d33,11,1,321.57,1,2.16,PWPX0982761091081,Vegetable Stock,Supermarket,Supermarket,2.16,1,1,Very Low ($0-10)
43d4b47a-3266-40c3-8792-5ac15bf3eee4,14,1,156.98,1,13.28,PWPX0982761090993,Ground Coffee,Supermarket,Supermarket,13.28,1,1,Low ($10-25)
cfe09b12-5ce5-4ac5-a5da-f1bc29f5b458,17,1,113.87,1,13.74,PWPX0982761091080,Spices Assortment,Supermarket,Supermarket,13.74,1,1,Low ($10-25)
48572176-6b36-46ba-8207-cee193d834de,6,1,158.01,1,18.25,PWPX0982761091053,Cottage Cheese,Supermarket,Supermarket,18.25,1,1,Low ($10-25)
02ba86f0-c0a4-427d-9ccd-e53a0b0e8ce5,12,1,453.71,1,8.21,PWPX0982761091083,Chia Seeds,Supermarket,Supermarket,8.21,1,1,Very Low ($0-10)
4a8c2151-6b24-472c-a5bd-93b7bd986ddf,1,1,190.35,1,3.78,PWPX0982761091009,Beef Jerky,Supermarket,Supermarket,3.78,1,1,Very Low ($0-10)
79c9896a-7aa1-419d-ad22-cbb1aecd505c,14,1,368.07,1,17.95,PWPX0982761091082,Baking Powder,Supermarket,Supermarket,17.95,1,1,Low ($10-25)
b192aab4-5bae-46ed-8185-64f9a7604c9c,18,1,51.15,1,196.72,PWPX0982761091108,Dell XPS 13,Electronics,Electronics,196.72,1,1,Very High ($100-300)
93ac0ed5-bc0a-450e-8317-2cf3bf503d89,14,1,489.96,1,725.5,PWPX0982761091125,Nintendo Switch,Electronics,Electronics,725.5,1,1,Premium ($300+)
624a7f49-e232-4206-8179-81cfdf92af97,18,1,191.77,1,2.65,PWPX0982761091023,Whipped Cream,Supermarket,Supermarket,2.65,1,1,Very Low ($0-10)
e9fd1300-5ed8-41eb-8889-dcbaa52925b7,17,1,267.81,1,4.81,PWPX0982761091058,Frozen Chicken Nuggets,Supermarket,Supermarket,4.81,1,1,Very Low ($0-10)
ac830fa0-964a-4bca-bd1f-891caad3a84a,7,1,870.22,1,6.22,PWPX0982761091025,Trail Mix,Supermarket,Supermarket,6.22,1,1,Very Low ($0-10)
09e0138c-f520-44ea-aed2-700fc88aeaf5,11,1,560.1,1,690.88,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,Electronics,690.88,1,1,Premium ($300+)
55b8e645-0a4b-4aea-a4d8-83988ed4bc59,13,1,363.13,1,7.82,PWPX0982761090989,Tomato Soup,Supermarket,Supermarket,7.82,1,1,Very Low ($0-10)
84a7f8e3-55ba-48e4-93a1-3dc619a48362,1,1,316.86,1,17.95,PWPX0982761091082,Baking Powder,Supermarket,Supermarket,17.95,1,1,Low ($10-25)
46fd6799-e650-44c4-a6a5-7768d117142e,1,1,168.98,1,5.8,PWPX0982761091004,Instant Noodles,Supermarket,Supermarket,5.8,1,1,Very Low ($0-10)
7198af33-6ac6-4545-b5db-d77e9b309e5c,7,2,401.28,1,16.11,PWPX0982761091048,Flour,Supermarket,Supermarket,3.48,1,1,Very Low ($0-10)
fde82cb0-15be-4dd1-aeaf-013b6a320325,6,2,33.22,1,31.080000000000002,PWPX0982761091052,Baby Spinach,Supermarket,Supermarket,16.67,1,1,Low ($10-25)
261ec3ae-a0c1-4815-93e1-848c1b469282,1,1,256.07,1,3.1,PWPX0982761091077,Frozen Mixed Berries,Supermarket,Supermarket,3.1,1,1,Very Low ($0-10)
359d25fd-518f-48c4-8f21-78da785dfeec,10,1,133.61,1,12.63,PWPX0982761091070,Tortilla Chips,Supermarket,Supermarket,12.63,1,1,Low ($10-25)
216c438e-7211-4782-ae1c-2fccfb43c363,7,1,314.14,1,908.87,PWPX0982761091109,GoPro Hero 9,Electronics,Electronics,908.87,1,1,Premium ($300+)
77079caa-dd5c-493d-866a-bfec87c0f8ce,2,1,1285.46,1,690.88,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,Electronics,690.88,1,1,Premium ($300+)
bd16a14f-5309-4101-9233-a61b096f5572,11,1,134.78,1,7.75,PWPX0982761091090,Macaroni,Supermarket,Supermarket,7.75,1,1,Very Low ($0-10)
f8a0bafa-11a4-46d9-b4ee-518b6d900087,14,2,70.1,1,6.2,PWPX0982761091027,Coconut Water,Supermarket,Supermarket,2.72,1,1,Very Low ($0-10)
4beb8573-09ad-4579-a3e3-c2605c5311eb,12,1,298.01,1,16.3,PWPX0982761091040,Hot Dog Buns,Supermarket,Supermarket,16.3,1,1,Low ($10-25)
45a2989c-0cf3-481c-9ce7-cbd81e1e27d1,3,1,239.93,1,13.27,PWPX0982761091069,Ground Beef,Supermarket,Supermarket,13.27,1,1,Low ($10-25)
471baff2-b9cb-4fff-9b08-3ffdf521e18b,18,1,138.43,1,6.1,PWPX0982761091046,Orange Juice,Supermarket,Supermarket,6.1,1,1,Very Low ($0-10)
568eb916-af52-4fa4-a409-85fc455b4bc1,3,1,487.78,1,15.09,PWPX0982761091001,Frozen Pizza,Supermarket,Supermarket,15.09,1,1,Low ($10-25)
08cfd2d6-f8dd-47d1-8fa7-0fcdf3a5a14d,11,1,301.73,1,15.89,PWPX0982761091051,Frozen Berries,Supermarket,Supermarket,15.89,1,1,Low ($10-25)
304f3d20-4780-475a-aca3-737664a6cc45,16,2,204.27,1,748.89,PWPX0982761091110,Kindle Paperwhite,Electronics,Electronics,738.81,1,1,Premium ($300+)
a48686f4-b545-4816-8b07-03f06e8df7c0,6,1,238.56,1,19.77,PWPX0982761090986,Sourdough Bread,Supermarket,Supermarket,19.77,1,1,Low ($10-25)
14ed0b9d-757f-4882-8b7b-c0b8f9f87c9d,18,1,60.31,1,9.37,PWPX0982761091006,Soy Sauce,Supermarket,Supermarket,9.37,1,1,Very Low ($0-10)
10d4f25a-4f84-4980-96ec-08e66eaf812e,19,1,414.79,1,783.07,PWPX0982761091099,Samsung Galaxy S21,Electronics,Electronics,783.07,1,1,Premium ($300+)
a834e095-1fd0-4e04-aa1f-4a91bb8efdf9,1,1,825.06,1,738.81,PWPX0982761091110,Kindle Paperwhite,Electronics,Electronics,738.81,1,1,Premium ($300+)
65767996-d6f9-4640-9f4a-053dd6d90801,1,1,276.39,1,482.13,PWPX0982761091111,HP Envy Printer,Electronics,Electronics,482.13,1,1,Premium ($300+)
340ab83d-249c-4a29-a0d8-b45b58df443e,7,1,257.77,1,6.94,PWPX0982761091038,Beef Patties,Supermarket,Supermarket,6.94,1,1,Very Low ($0-10)
9f88174c-bd9a-4967-97d7-b0e85a539573,17,1,164.77,1,18.25,PWPX0982761091053,Cottage Cheese,Supermarket,Supermarket,18.25,1,1,Low ($10-25)
2aea09b0-ed3c-44a9-a690-4751cc0622ab,19,1,206.21,1,8.23,PWPX0982761091002,Granola Bars,Supermarket,Supermarket,8.23,1,1,Very Low ($0-10)
1c9447b5-9579-47d5-9372-4049bfab35ba,6,1,178.71,1,16.82,PWPX0982761091079,Canned Chickpeas,Supermarket,Supermarket,16.82,1,1,Low ($10-25)
f073b75c-dab1-4841-ac84-7f538af88cf8,4,1,348.18,1,13.28,PWPX0982761090993,Ground Coffee,Supermarket,Supermarket,13.28,1,1,Low ($10-25)
cdf3bb05-1942-4826-b977-7be96085c240,5,2,308.44,1,25.07,PWPX0982761091096,Cooking Spray,Supermarket,Supermarket,12.44,1,1,Low ($10-25)
6cda61cf-8c97-4818-8d94-6d7fc90b7d27,17,1,24.09,1,585.52,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,Electronics,585.52,1,1,Premium ($300+)
3cceb05a-358d-4cf2-876f-735fdd7a5341,9,1,316.9,1,11.83,PWPX0982761091055,Salsa,Supermarket,Supermarket,11.83,1,1,Low ($10-25)
18d4d5f3-1954-42f9-b2bd-bdbaff9266a1,11,1,247.94,1,11.08,PWPX0982761091020,Frozen Waffles,Supermarket,Supermarket,11.08,1,1,Low ($10-25)
2f7cbda8-793a-4a1d-bb66-3a514bee5dc4,17,3,124.87,1,59.31,PWPX0982761090986,Sourdough Bread,Supermarket,Supermarket,19.77,1,1,Low ($10-25)
77227b79-3bf2-4cc0-b3c1-70d802473f80,10,2,748.61,1,24.240000000000002,PWPX0982761091044,Protein Bars,Supermarket,Supermarket,15.49,1,1,Low ($10-25)
167b73cb-fa60-4765-846f-114378e68433,6,1,1010.54,1,14.22,PWPX0982761091016,Romaine Lettuce,Supermarket,Supermarket,14.22,1,1,Low ($10-25)
8afcd1d6-5631-42f6-bdc8-ecd8d4c73538,13,1,201.84,1,4.71,PWPX0982761091078,Frozen Shrimp,Supermarket,Supermarket,4.71,1,1,Very Low ($0-10)
c4b3126b-d5e0-414b-a8ec-77ac83db9b64,16,2,24.96,1,23.509999999999998,PWPX0982761091076,Chicken Thighs,Supermarket,Supermarket,15.69,1,1,Low ($10-25)
1f85997b-9f4a-4d9f-a872-2ba01fbcea8f,19,1,752.47,1,908.87,PWPX0982761091109,GoPro Hero 9,Electronics,Electronics,908.87,1,1,Premium ($300+)
5a012b1a-f542-4cfc-ac5a-94b9f3a245ae,1,1,26.81,1,9.89,PWPX0982761091056,Salted Butter,Supermarket,Supermarket,9.89,1,1,Very Low ($0-10)
f2931dcc-88ea-42f7-be65-8921f32ce533,16,2,461.92,1,28.36,PWPX0982761091000,Bagged Spinach,Supermarket,Supermarket,17.28,1,1,Low ($10-25)
d2692d4e-f2ca-4b6c-94fb-3cee2c7231e4,16,2,368.12,1,24.51,PWPX0982761091002,Granola Bars,Supermarket,Supermarket,8.23,1,1,Very Low ($0-10)
d8d07312-3d3e-4e2e-b8b4-5c7d105c808d,8,1,188.46,1,12.47,PWPX0982761090987,Cheddar Cheese,Supermarket,Supermarket,12.47,1,1,Low ($10-25)
18e52d28-27f4-4aea-a493-330cc8c15386,16,1,907.97,1,16.28,PWPX0982761091022,Shredded Cheese,Supermarket,Supermarket,16.28,1,1,Low ($10-25)
82094def-4072-4bc3-9330-8b0c943c9b43,10,2,489.61,1,31.950000000000003,PWPX0982761091085,Red Grapes,Supermarket,Supermarket,14.67,1,1,Low ($10-25)
db23ac4c-489d-4291-872d-f768cb3671b6,9,1,353.84,1,750.72,PWPX0982761091113,Google Chromecast,Electronics,Electronics,750.72,1,1,Premium ($300+)
2ead8940-b4a9-4e49-b69f-365704eb3228,12,1,481.5,1,19.55,PWPX0982761091049,Baking Soda,Supermarket,Supermarket,19.55,1,1,Low ($10-25)
69149f45-c402-4038-b650-730c6dae30bf,12,1,193.93,1,5.92,PWPX0982761091059,Organic Baby Carrots,Supermarket,Supermarket,5.92,1,1,Very Low ($0-10)
ef8ff86d-25b6-4f79-a32f-4dbaaa45f7c1,17,1,473.78,1,6.09,PWPX0982761091032,Olive Oil,Supermarket,Supermarket,6.09,1,1,Very Low ($0-10)
46c2b3c1-94b6-4f09-8e93-d24bc44190f7,10,1,161.2,1,270.42,PWPX0982761091116,DJI Mini Drone,Electronics,Electronics,270.42,1,1,Very High ($100-300)
f2ce7d72-a1d0-41f9-84b7-dd1bb52c7ad5,7,1,58.01,1,477.29,PWPX0982761091103,Amazon Echo Dot,Electronics,Electronics,477.29,1,1,Premium ($300+)
169754b4-756f-40ea-a4fe-f9c7f600a499,13,1,274.02,1,3.85,PWPX0982761091014,Whole Wheat Bread,Supermarket,Supermarket,3.85,1,1,Very Low ($0-10)
19f5db4a-c330-48fe-ad5d-5aeb56734376,14,1,123.04,1,19.38,PWPX0982761091039,Chicken Wings,Supermarket,Supermarket,19.38,1,1,Low ($10-25)
4485749d-df77-4a5d-8573-6c537013b1a7,11,1,477.02,1,9.87,PWPX0982761091047,Pickles,Supermarket,Supermarket,9.87,1,1,Very Low ($0-10)
b8d5053f-18cf-4409-9408-c4ae9e1f2774,14,1,482.29,1,246.7,PWPX0982761091114,Sony WH-1000XM4 Headphones,Electronics,Electronics,246.7,1,1,Very High ($100-300)
f296e083-eb48-4480-a023-00d779837b15,7,1,283.86,1,307.07,PWPX0982761091123,JBL Flip Speaker,Electronics,Electronics,307.07,1,1,Premium ($300+)
e51ca80f-6823-442d-a926-d85437a0e388,1,1,336.15,1,4.71,PWPX0982761091078,Frozen Shrimp,Supermarket,Supermarket,4.71,1,1,Very Low ($0-10)
70be45a5-3e46-4741-80b0-98778b41a21c,7,1,25.12,1,17.21,PWPX0982761091017,Salmon Filets,Supermarket,Supermarket,17.21,1,1,Low ($10-25)
9086683b-7d72-497e-8358-9d6f06603707,7,1,59.43,1,3.94,PWPX0982761090985,Organic Bananas,Supermarket,Supermarket,3.94,1,1,Very Low ($0-10)
0fe2dec0-a44e-4208-9b32-e4c81f78498a,9,1,377.9,1,9.95,PWPX0982761090984,Whole Milk,Supermarket,Supermarket,9.95,1,1,Very Low ($0-10)
9d9fdbd2-7ed1-432a-b411-f80c5e99310e,16,1,360.06,1,15.89,PWPX0982761091051,Frozen Berries,Supermarket,Supermarket,15.89,1,1,Low ($10-25)
6b395305-8284-4afe-b65b-54ff44567820,10,1,239.43,1,11.53,PWPX0982761091067,Garlic Bread,Supermarket,Supermarket,11.53,1,1,Low ($10-25)
14c67946-95a5-40f0-b4e8-ea3b2c49f4a2,13,1,458.73,1,7.92,PWPX0982761091012,Hummus,Supermarket,Supermarket,7.92,1,1,Very Low ($0-10)
366c97d6-68f0-4c80-a19b-0504abe7afa7,6,2,242.16,1,25.39,PWPX0982761091007,Apples,Supermarket,Supermarket,18.45,1,1,Low ($10-25)
d1c5a8f4-c1d3-4662-8da7-357cf959abef,16,1,467.44,1,310.88,PWPX0982761091118,Fitbit Charge 5,Electronics,Electronics,310.88,1,1,Premium ($300+)
b2dac840-b952-4689-ad91-39064357745e,10,1,100.79,1,2.16,PWPX0982761091081,Vegetable Stock,Supermarket,Supermarket,2.16,1,1,Very Low ($0-10)
64317d87-ae92-486d-a385-9cc6f531eba2,14,1,992.92,1,17.09,PWPX0982761091086,Frozen Mozzarella,Supermarket,Supermarket,17.09,1,1,Low ($10-25)
761d9586-4a45-48a0-a50e-333a206439b9,13,1,487.97,1,9.37,PWPX0982761091006,Soy Sauce,Supermarket,Supermarket,9.37,1,1,Very Low ($0-10)
5244b87a-c23d-4870-86d9-1b9b87a2e2e3,15,1,97.72,1,16.69,PWPX0982761091045,Whole Wheat Tortillas,Supermarket,Supermarket,16.69,1,1,Low ($10-25)
60f93602-e345-4026-ac86-8c5f48975d81,2,1,45.47,1,18.45,PWPX0982761091007,Apples,Supermarket,Supermarket,18.45,1,1,Low ($10-25)
be6564e3-f463-42a4-964e-63a3cef649a9,3,1,234.62,1,11.02,PWPX0982761091063,Sweet Potatoes,Supermarket,Supermarket,11.02,1,1,Low ($10-25)
c8b2e199-f496-4094-ac92-3bdc1f499140,14,1,303.49,1,8.48,PWPX0982761091054,Turkey Burgers,Supermarket,Supermarket,8.48,1,1,Very Low ($0-10)
414c77ec-2e56-4ae8-8f03-e8bc78e6446c,4,1,137.49,1,10.96,PWPX0982761091094,Frozen Ravioli,Supermarket,Supermarket,10.96,1,1,Low ($10-25)
eb574f2e-86e8-453a-bf3e-8b436a6bc3e6,3,1,115.41,1,9.48,PWPX0982761091091,Diced Tomatoes,Supermarket,Supermarket,9.48,1,1,Very Low ($0-10)
837d83db-c495-4114-a136-6b749b8b5872,13,1,181.09,1,9.89,PWPX0982761091056,Salted Butter,Supermarket,Supermarket,9.89,1,1,Very Low ($0-10)
bfbf084e-f2c5-4084-8011-b4ab8fe7d0ac,1,1,97.47,1,8.75,PWPX0982761091065,Avocado Oil,Supermarket,Supermarket,8.75,1,1,Very Low ($0-10)
dcfb3b58-ac62-4192-9378-e7b9a2499982,9,1,218.7,1,196.72,PWPX0982761091108,Dell XPS 13,Electronics,Electronics,196.72,1,1,Very High ($100-300)
8a327536-7d28-4177-a983-d3c5b881fc75,1,1,35.36,1,18.01,PWPX0982761090988,Greek Yogurt,Supermarket,Supermarket,18.01,1,1,Low ($10-25)
4bd453d4-80c9-4515-a23c-cc6f2fccc25f,4,1,148.51,1,12.53,PWPX0982761090982,Kellogg's Frosties,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
3a0c1a87-c17e-42fc-8e5e-ca946300a58a,18,1,155.13,1,5.92,PWPX0982761091059,Organic Baby Carrots,Supermarket,Supermarket,5.92,1,1,Very Low ($0-10)
09b47c0b-c2cb-4470-acdc-0e29f57c55b8,13,1,153.3,1,19.77,PWPX0982761090986,Sourdough Bread,Supermarket,Supermarket,19.77,1,1,Low ($10-25)
354c747e-cf53-4d06-9357-ffe7f221dc3a,5,1,330.2,1,18.81,PWPX0982761091064,Red Onions,Supermarket,Supermarket,18.81,1,1,Low ($10-25)
d71ffebf-1466-4d82-9387-f6b89f1548ea,7,1,388.66,1,9.97,PWPX0982761091031,Corn Tortillas,Supermarket,Supermarket,9.97,1,1,Very Low ($0-10)
e4a7b1f6-0be7-400d-8f1c-07a9232ff68d,11,2,357.79,1,24.009999999999998,PWPX0982761091005,Ketchup,Supermarket,Supermarket,17.79,1,1,Low ($10-25)
0c27560c-991b-477e-9e1d-d4330eed646b,11,1,866.97,1,17.78,PWPX0982761091033,Pancake Mix,Supermarket,Supermarket,17.78,1,1,Low ($10-25)
0eb16ff0-6167-427b-944d-354cb52303ce,3,1,240.56,1,7.75,PWPX0982761091090,Macaroni,Supermarket,Supermarket,7.75,1,1,Very Low ($0-10)
345fcaa6-20fe-40f8-8004-568f1a3576ab,12,1,916.55,1,10.16,PWPX0982761091050,Rice Pudding,Supermarket,Supermarket,10.16,1,1,Low ($10-25)
8d1d53da-a86f-46f9-904d-95215769e915,6,2,138.17,1,11.690000000000001,PWPX0982761091048,Flour,Supermarket,Supermarket,3.48,1,1,Very Low ($0-10)
186ff7da-506b-4baa-9d06-f261497e71aa,7,1,284.58,1,12.71,PWPX0982761091010,Italian Sausage,Supermarket,Supermarket,12.71,1,1,Low ($10-25)
f4d78154-9005-467f-afee-78fcc4c7aba4,5,1,486.76,1,9.37,PWPX0982761091006,Soy Sauce,Supermarket,Supermarket,9.37,1,1,Very Low ($0-10)
bd21ac64-cc93-4558-8644-2f45b98dfebb,2,1,425.31,1,4.67,PWPX0982761090983,Uncured Bacon,Supermarket,Supermarket,4.67,1,1,Very Low ($0-10)
84dec073-ee91-4428-9e42-808c3ab1b315,14,1,475.24,1,18.25,PWPX0982761091053,Cottage Cheese,Supermarket,Supermarket,18.25,1,1,Low ($10-25)
2b888c46-6d7e-423b-a419-9479845387c3,1,1,56.74,1,8.68,PWPX0982761091019,Maple Syrup,Supermarket,Supermarket,8.68,1,1,Very Low ($0-10)
cad29147-8640-4f06-a0ff-459db8e0ce09,16,1,334.13,1,3.85,PWPX0982761091014,Whole Wheat Bread,Supermarket,Supermarket,3.85,1,1,Very Low ($0-10)
b31dc48b-4f1b-453f-8b79-695dc1d0bf77,18,1,1051.17,1,180.2,PWPX0982761091120,Apple iPhone 13 Pro,Electronics,Electronics,180.2,1,1,Very High ($100-300)
38e6ed00-e73a-4182-81f0-462c6571df9e,14,1,469.67,1,17.11,PWPX0982761090999,Brown Rice,Supermarket,Supermarket,17.11,1,1,Low ($10-25)
75aabac1-dd94-40e9-a57e-f52e9ff30a18,9,3,125.77,1,55.800000000000004,PWPX0982761090992,Canned Tuna,Supermarket,Supermarket,18.6,1,1,Low ($10-25)
f0ef85b4-fc4b-40fe-aa8a-3811520f167c,18,2,816.55,1,28.099999999999998,PWPX0982761091064,Red Onions,Supermarket,Supermarket,18.81,1,1,Low ($10-25)
b1a8d045-3509-4e40-9874-6d8b365fc510,17,1,260.65,1,8.54,PWPX0982761091036,Frozen Vegetables,Supermarket,Supermarket,8.54,1,1,Very Low ($0-10)
5a8f3f88-04f3-4d6c-b356-c62d08eb5550,1,1,258.39,1,225.68,PWPX0982761091098,Logitech Mouse,Electronics,Electronics,225.68,1,1,Very High ($100-300)
77403881-1083-46fc-9182-107b33b873a9,1,1,38.65,1,11.08,PWPX0982761091020,Frozen Waffles,Supermarket,Supermarket,11.08,1,1,Low ($10-25)
54ba434a-bfed-4529-975e-a29d2a9df704,13,1,364.69,1,19.38,PWPX0982761091039,Chicken Wings,Supermarket,Supermarket,19.38,1,1,Low ($10-25)
6173b39d-ba7b-455d-823a-e2dca1f62194,15,1,255.39,1,270.42,PWPX0982761091116,DJI Mini Drone,Electronics,Electronics,270.42,1,1,Very High ($100-300)
f1f0ee03-b4e4-4c34-893e-e73698c1f3ff,16,1,265.65,1,3.94,PWPX0982761090985,Organic Bananas,Supermarket,Supermarket,3.94,1,1,Very Low ($0-10)
93991c29-1a2a-47b5-8c13-8f2fc25ea1c5,7,1,382.3,1,7.81,PWPX0982761091074,Frozen Corn,Supermarket,Supermarket,7.81,1,1,Very Low ($0-10)
6d70b1dd-be9c-4e31-9c8d-38525948813a,5,1,320.28,1,9.3,PWPX0982761091026,Potato Chips,Supermarket,Supermarket,9.3,1,1,Very Low ($0-10)
7d622d16-51d9-4956-817c-3c656f5c8367,5,1,111.31,1,11.02,PWPX0982761091063,Sweet Potatoes,Supermarket,Supermarket,11.02,1,1,Low ($10-25)
9eef1513-e72b-4ffa-a33e-291b20682c66,18,1,47.51,1,10.16,PWPX0982761091050,Rice Pudding,Supermarket,Supermarket,10.16,1,1,Low ($10-25)
20fd1daf-0ba8-401a-a939-dc6137fe9cad,16,1,159.34,1,16.3,PWPX0982761091040,Hot Dog Buns,Supermarket,Supermarket,16.3,1,1,Low ($10-25)
350926dd-e916-4153-9ea1-35e352bcb69f,17,1,133.71,1,4.38,PWPX0982761090998,Broccoli,Supermarket,Supermarket,4.38,1,1,Very Low ($0-10)
662ba43d-5e5c-4f04-93a9-cd8215b725bb,1,1,359.34,1,300.54,PWPX0982761091119,Dyson V11 Vacuum,Electronics,Electronics,300.54,1,1,Premium ($300+)
9cf20e6f-a30c-4014-94b4-5e43206df7ff,4,1,1102.85,1,19.55,PWPX0982761091049,Baking Soda,Supermarket,Supermarket,19.55,1,1,Low ($10-25)
8d92aab1-fcea-427d-bcee-99b554e02b06,13,1,95.5,1,7.95,PWPX0982761091041,Mustard,Supermarket,Supermarket,7.95,1,1,Very Low ($0-10)
de35fde5-7067-45ff-a907-a9bb7948633a,5,1,279.65,1,6.48,PWPX0982761091093,Chocolate Milk,Supermarket,Supermarket,6.48,1,1,Very Low ($0-10)
82cd9a0c-9ad9-430a-bce8-0518da7e957b,2,1,875.5,1,2.16,PWPX0982761091081,Vegetable Stock,Supermarket,Supermarket,2.16,1,1,Very Low ($0-10)
f426bd3c-e1fc-4560-8579-035d8bf4a53c,10,1,350.6,1,15.69,PWPX0982761091076,Chicken Thighs,Supermarket,Supermarket,15.69,1,1,Low ($10-25)
f99f9817-c050-4a9b-9f11-369aff22e81e,1,1,363.41,1,10.78,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,Supermarket,10.78,1,1,Low ($10-25)
